ids,RatingID,erkey,AccountabilityID,RatingYear,BaseYear,RatingInterval,CN_Priority,Creation_Date,date_calculated,publish_date,exclude,ExcludeFromLists,previousratingid,DataEntryAnalyst,Rpt_Comp_Date,Rpt_Comp_Emp,Reader2_Date,EmployeeID,Rpt_Ap_Date,Rpt_Ap_Emp,Rpt_Ver_Date,Incomplete,BoardList_Status,StaffList_Status,AuditedFinancial_status,Form990_status,Privacy_Status,StatusID,DonorAdvisoryDate,DonorAdvisoryText,IRSControlID,ResultsID,DonorAdvisoryCategoryID,RatingTableID,CauseID,CNVersion,Tax_Year,CEO_Salary,Direct_Support,Indirect_Support,Govt_Grants,Total_Contributions,ProgSvcRev,MemDues,PrimaryRev,Other_Revenue,Total_Revenue,Excess_Deficit,Int_Expense,Depreciation,Total_Expenses,Total_Func_Exp,Program_Expenses,Administration_Expenses,Fundraising_Expenses,Pymt_Affiliates,Total_Assets,Total_Liabilities,Total_Net_Assets,Assets_45,Assets_46,Assets_47c,Assets_48c,Assets_49,Assets_54,Liability_60
9442,125877,er-31094,87999,2016,2013,3,,43020.5887731481,43047.3830555556,43070,0,0,115155,10,43035.4667361111,NaN,NaN,10,43047.3831481481,74,43047.3831481481,NaN,1,1,1,1,0,NaN,NaN,NaN,81,NaN,NaN,3,3,2.1,2016,191138,NaN,NaN,0,6000436,1061412,673076,7061848,-372445,6689403,-1414968,NaN,NaN,8104371,8104371,6566722,1012446,525203,0,92544820,2084993,90459827,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9443,126208,er-31846,88330,2016,2013,3,,43020.5887731481,43049.6765277778,43070,0,0,116461,51,43042.4611111111,NaN,NaN,51,43049.6768171296,70,43049.6768171296,NaN,0,1,0,0,0,NaN,NaN,NaN,81,NaN,NaN,29,29,2.1,2016,47150.24,NaN,NaN,0,1691582.96,0,0,1691582.96,36990.64,1728573.6,431152.76,NaN,NaN,1297420.84,1297420.84,1026380.78,192911.63,78128.43,0,2882874.9,1021056.82,1861818.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9444,126211,er-31855,88333,2016,2013,3,,43020.5887731481,43077.5075925926,43091,0,0,115358,10,43039.6449652778,NaN,NaN,10,43077.5088425926,51,43077.5088425926,NaN,1,1,1,0,0,NaN,NaN,NaN,81,NaN,NaN,16,16,2.1,2016,155007,NaN,NaN,0,1949904,1415650,0,3365554,429905,3795459,-362030,NaN,NaN,4157489,4157489,3229381,677673,250435,0,18055213,462929,17592284,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9445,128029,er-30144,90151,2016,2013,3,,43083.7366319444,43131.6392824074,43160,0,0,117288,85,43131.6394097222,NaN,NaN,85,43139.589537037,56,43139.589537037,NaN,1,1,0,1,2,NaN,NaN,NaN,83,NaN,NaN,2,2,2.1,2016,494995,NaN,NaN,0,18348320,43587390,0,61935710,3545264,65480974,4507938,NaN,NaN,60973036,60973036,52849265,5420900,2702871,0,130694253,37308116,93386137,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9446,128030,er-30145,90152,2016,2013,3,,43083.7366319444,43132.6635185185,43160,0,0,111375,85,43123.6187152778,NaN,NaN,85,43132.6638657407,56,43132.6638657407,NaN,1,0,1,0,0,NaN,NaN,NaN,83,NaN,NaN,6,6,2.1,2016,137370,NaN,NaN,735906,3934556,539968,45748,4474524,726239,5200763,-141006,NaN,NaN,5341769,5341769,3792207,1081414,468148,0,34538556,877977,33660579,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9447,127025,er-31031,89147,2016,2013,3,,43038.6408449074,43112.4765625,43132,0,0,118313,73,43098.7038078704,NaN,NaN,73,43112.4768055556,74,43112.4768055556,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,3,3,2.1,2016,73458,NaN,NaN,15000,1284314,1723687,0,3008001,24676,3032677,-2691878,NaN,NaN,5724555,5724555,4209352,845834,669369,0,17912960,1446217,16466743,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9448,127030,er-31038,89152,2016,2013,3,,43038.6408449074,43111.4265393519,43132,0,0,116312,74,43097.4011342593,NaN,NaN,74,43111.4287962963,85,43111.4287962963,NaN,1,1,1,1,0,NaN,NaN,NaN,82,NaN,NaN,6,6,2.1,2016,339528,NaN,NaN,56435,27211318,1194800,298851,28406118,8314188,36720306,25482163,NaN,NaN,11238143,11238143,7527756,3244713,465674,0,144525455,4299794,140225661,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9449,128034,er-30157,90156,2016,2013,3,,43083.7366319444,43143.5196296296,43160,0,0,117932,85,43138.5927314815,NaN,NaN,85,43143.5197106482,74,43143.5197106482,NaN,1,1,0,0,2,NaN,NaN,NaN,83,NaN,NaN,4,4,2.1,2016,362476,NaN,NaN,847185,15699850,9028968,0,24728818,1353461,26082279,-7277122,NaN,NaN,33359401,33359401,29242219,2316296,1800886,0,198431919,23389995,175041924,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9450,128036,er-30163,90158,2016,2013,3,,43083.7366319444,43137.4416319444,43160,0,0,115714,70,43130.4297453704,NaN,NaN,70,43137.441724537,74,43137.441724537,NaN,1,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,416306,NaN,NaN,519508,11419941,449713,605639,11869654,1499671,13369325,4523561,NaN,NaN,8845764,8845764,6299094,2160454,386216,0,77468621,6975217,70493404,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9451,127352,er-31755,89474,2017,2014,3,,43038.6408449074,43119.5900694444,43132,0,0,120090,70,43119.4051388889,NaN,NaN,70,43119.5901157407,74,43119.5901157407,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,3,3,2.1,2017,198431,NaN,NaN,165000,2864343,448808,354325,3313151,2176514,5489665,-817737,NaN,NaN,6307402,6307402,4945754,1100417,261231,0,98162713,2491067,95671646,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9452,127353,er-31756,89475,2016,2013,3,,43038.6408449074,43109.6172569444,43132,0,0,116446,73,43097.6208449074,NaN,NaN,73,43109.6173148148,74,43109.6173148148,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,4,4,2.1,2016,131000,NaN,NaN,230142,1468982,1782527,0,3251509,109092,3360601,70207,NaN,NaN,3290394,3290394,2990940,158815,140639,0,2069936,859859,1210077,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9453,126464,er-32691,88586,2016,2012,4,,43020.5887731481,43066.5049305556,43070,0,0,124208,70,43060.6425,NaN,NaN,70,43066.5052662037,74,43066.5052662037,NaN,1,1,0,0,0,NaN,NaN,NaN,81,NaN,NaN,4,4,2.1,2016,139571,NaN,NaN,60894,1184507,256006,0,1440513,465495,1906008,269813,NaN,NaN,1636195,1636195,1089350,503890,42955,0,396378,132348,264030,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9454,126471,er-31204,88593,2015,2012,3,0,43020.652337963,43020.652662037,43040,0,0,125247,NaN,42677.3460069444,NaN,NaN,10,43021.4816203704,74,43021.4816203704,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2015,145601,NaN,NaN,807836,1681405,174483,0,1855888,-38554,1817334,-259272,NaN,NaN,2076606,2076606,1308021,545754,222831,0,476575,208494,268081,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9455,127725,er-31338,89847,2016,2013,3,0,43042.4047800926,43042.4052662037,43070,0,0,125997,NaN,43028.4898148148,NaN,NaN,11,43042.4055439815,70,43042.4055439815,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2016,88515,NaN,NaN,0,4232580,0,0,4232580,12912,4245492,38908,NaN,NaN,4206584,4206584,3732548,310964,163072,0,3014190,38824,2975366,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9456,127738,er-31262,89860,2016,2013,3,0,43047.3920023148,43047.3927199074,43070,0,0,125954,NaN,43021.6571064815,NaN,NaN,10,43047.3928125,70,43047.3928125,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2016,179500,NaN,NaN,1909859,2694047,1081660,0,3775707,67523,3843230,301944,NaN,NaN,3541286,3541286,3019439,153952,367895,0,9724852,4508560,5216292,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9457,126716,er-30316,88838,2016,2013,3,,43038.6408449074,43082.6291435185,43091,0,0,114020,70,43070.4283796296,NaN,NaN,70,43082.629212963,74,43082.629212963,NaN,0,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,3,3,2.1,2016,337500,NaN,NaN,1078827,6848552,5993525,2017209,12842077,2046851,14888928,1065071,NaN,NaN,13823857,13823857,10814576,1668597,1340684,0,62295114,5754919,56540195,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9458,126718,er-30322,88840,2016,2013,3,,43038.6408449074,43087.4199305556,43091,0,0,115753,51,43081.3634375,NaN,NaN,51,43087.4203356481,56,43087.4203356481,NaN,1,1,0,1,1,NaN,NaN,NaN,82,NaN,NaN,22,22,2.1,2016,218432,NaN,NaN,33427,17540192,24516,0,17564708,1833443,19398151,9013850,NaN,NaN,10384301,10384301,9589170,557405,237726,0,101840264,0,101840264,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9459,127739,er-31942,89861,2015,2012,3,0,43047.3994444444,43047.4003819444,43070,0,0,119021,NaN,42795.6568402778,NaN,NaN,74,43047.4005671296,70,43047.4005671296,NaN,1,1,0,1,1,NaN,NaN,NaN,NaN,NaN,NaN,16,16,2.1,2015,59500,NaN,NaN,510073,1049974,0,0,1049974,128819,1178793,126779,NaN,NaN,1052014,1052014,809539,106891,135584,0,4771873,419,4771454,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9460,127743,er-31978,89865,2015,2012,3,0,43048.402337963,43048.4024884259,43070,0,0,123272,NaN,42922.6044791667,NaN,NaN,73,43048.4025347222,70,43048.4025347222,NaN,1,1,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2015,136044,NaN,NaN,0,2983290,40913,0,3024203,0,3024203,-142388,NaN,NaN,3166591,3166591,2510058,323542,332991,0,2579803,2217522,362281,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9461,126213,er-31856,88335,2016,2013,3,,43020.5887731481,43220.3997106481,43132,0,0,115359,10,43123.4105787037,NaN,NaN,10,43123.4106018519,70,43123.4106018519,NaN,1,1,1,1,0,NaN,NaN,NaN,81,NaN,NaN,29,29,2.1,2016,0,NaN,NaN,272613,1352282,598989,0,1951271,69792,2021063,-288371,NaN,NaN,2309434,2309434,1935146,349372,24916,0,2808528,1994146,814382,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9462,126214,er-31861,88336,2016,2012,4,,43020.5887731481,43066.6037268518,43070,0,0,116016,51,43042.4485416667,NaN,NaN,51,43054.4611226852,74,43054.4611226852,NaN,1,1,1,1,0,NaN,NaN,NaN,81,NaN,NaN,4,4,2.1,2016,94695,NaN,NaN,0,3122466,3614058,0,6736524,-179456,6557068,880679,NaN,NaN,5676389,5676389,3843515,1439619,393255,0,19017517,3562530,15454987,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9463,126474,er-31093,88596,2016,2013,3,0,43021.6026041667,43021.6027083333,43040,0,0,124614,NaN,42996.6009606481,NaN,NaN,70,43021.6027893519,74,43021.6027893519,NaN,1,1,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2.1,2016,354617,NaN,NaN,53333,6750594,8302335,1365182,15052929,305764,15358693,2207102,NaN,NaN,13151591,13151591,9645912,1540248,1965431,0,27434647,3544706,23889941,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9464,126482,er-32555,88604,2015,2012,3,0,43024.6354050926,43034.6593865741,43040,0,0,123428,NaN,42919.445,NaN,NaN,74,43024.6355902778,56,43024.6355902778,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2.1,2015,86615,NaN,NaN,0,2365938,9004,0,2374942,158629,2533571,559956,NaN,NaN,1973615,1973615,1632198,120164,221253,0,2157776,97250,2060526,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9465,127367,er-31774,89489,2016,2013,3,,43038.6408449074,43111.4624421296,43132,0,0,116880,73,43097.6256944444,NaN,NaN,73,43111.4627546296,85,43111.4627546296,NaN,1,1,1,1,0,NaN,NaN,NaN,82,NaN,NaN,2,2,2.1,2016,103151,NaN,NaN,0,1949815,821669,0,2771484,810964,3582448,1372168,NaN,NaN,2210280,2210280,1632762,262853,314665,0,17435780,5058075,12377705,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9466,127369,er-31778,89491,2016,2013,3,,43038.6408449074,43159.4920949074,43091,0,0,117663,56,43087.6088888889,NaN,NaN,56,43087.6392476852,70,43087.6392476852,NaN,1,1,1,1,1,NaN,NaN,NaN,82,NaN,NaN,29,29,2.1,2016,110000,NaN,NaN,0,3705143,0,0,3705143,29240,3734383,-101454,NaN,NaN,3835837,3835837,3319710,208871,307256,0,2117267,32226,2085041,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9467,126489,er-30237,88611,2016,2012,3.5,0,43025.6413078704,43025.6514814815,43025,0,0,112183,NaN,42991.4241782407,NaN,NaN,74,43025.6517476852,70,43025.6517476852,NaN,1,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2016,267363,NaN,NaN,3856311,53054370,58935,0,53113305,1290800,54404105,6817566,NaN,NaN,47586539,47586539,31518788,5140693,10927058,0,27107002,9616853,17490149,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9468,126496,er-32723,88618,2015,2012,3,1,43025.9523032407,43042.581724537,43070,0,0,NaN,85,43042.5814699074,NaN,NaN,85,43060.4341087963,56,43060.4341087963,NaN,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,22,22,2.1,2015,129050,NaN,NaN,264407,2365005,0,0,2365005,425822,2790827,-276416,NaN,NaN,3067243,3067243,2861222,150704,55317,0,9395451,4463,9390988,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9469,127036,er-31045,89158,2016,2013,3,,43038.6408449074,43116.5285416667,43132,0,0,118695,85,43112.6214467593,NaN,NaN,85,43116.5289236111,70,43116.5289236111,NaN,1,1,1,1,1,NaN,NaN,NaN,82,NaN,NaN,29,29,2.1,2016,65000,NaN,NaN,0,818745,763186,0,1581931,222558,1804489,-150491,NaN,NaN,1954980,1954980,1761473,129141,64366,0,3063005,99946,2963059,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9470,127040,er-31052,89162,2016,2013,3,,43038.6408449074,43110.691712963,43132,0,0,116317,74,43097.4024189815,NaN,NaN,74,43110.6919097222,56,43110.6919097222,NaN,1,1,1,1,1,NaN,NaN,NaN,82,NaN,NaN,6,6,2.1,2016,263037,NaN,NaN,1157295,2751581,149505,134050,2901086,-44391,2856695,-3094760,NaN,NaN,5951455,5951455,4039024,1498140,414291,0,84771602,2641937,82129665,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9471,127758,er-32172,89880,2016,2012,4,0,43052.6520138889,43066.678275463,43070,0,0,119102,NaN,43052.6521527778,NaN,NaN,85,43052.657662037,74,43052.657662037,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2.1,2016,6081,NaN,NaN,495321,1686439,0,0,1686439,2259938,3946377,1812632,NaN,NaN,2133745,2133745,1364089,550453,219203,0,825860,732130,93730,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9472,127769,er-32537,89891,2016,2013,3,0,43054.6629050926,43189.4100462963,43070,0,0,117201,56,43054.662974537,NaN,NaN,56,43059.4623842593,70,43059.4623842593,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2016,95000,NaN,NaN,0,1596293,0,0,1596293,41423,1637716,-90236,NaN,NaN,1727952,1727952,1233873,139676,354403,0,4206470,20142,4186328,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9473,126217,er-31865,88339,2016,2013,3.16666674613952,,43020.5887731481,43052.3952199074,43070,0,0,115362,10,43039.620625,NaN,NaN,10,43052.3953703704,74,43052.3953703704,NaN,1,1,0,1,2,NaN,NaN,NaN,81,NaN,NaN,4,4,2.1,2016,165077,NaN,NaN,0,3142977,1022066,0,4165043,505496,4670539,184852,NaN,NaN,4485687,4485687,3839947,447133,198607,0,16382171,964290,15417881,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9474,126218,er-31874,88340,2016,2013,3,,43020.5887731481,43088.6552083333,43091,0,0,117687,85,43052.4116087963,NaN,NaN,85,43080.5227430556,51,43080.5227430556,NaN,1,1,0,0,0,NaN,NaN,NaN,81,NaN,NaN,16,16,2.1,2016,124912,NaN,NaN,0,1206531,1538756,111691,2745287,645815,3391102,-41227,NaN,NaN,3432329,3432329,2367213,816337,248779,0,12971147,1784317,11186830,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9475,128037,er-30165,90159,2016,2013,3,,43083.7366319444,43137.4477199074,43160,0,0,115716,70,43130.407662037,NaN,NaN,70,43137.4477777778,74,43137.4477777778,NaN,0,1,1,1,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,893911,NaN,NaN,797409,54001910,9390605,0,63392515,63131839,126524354,17257221,NaN,NaN,109267133,109267133,91834885,13892814,3539434,0,1550990542,55432618,1495557924,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9476,128038,er-30166,90160,2016,2013,3,,43083.7366319444,43136.6804861111,43160,0,0,115717,70,43130.4319675926,NaN,NaN,70,43136.6805324074,74,43136.6805324074,NaN,1,1,1,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,1214629,NaN,NaN,142384,301824589,33958321,3914250,335782910,72625522,408408432,159393559,NaN,NaN,249014873,249014873,196278442,38708024,14028407,0,1824084535,410202403,1413882132,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9477,127042,er-31059,89164,2016,2013,3,,43038.6408449074,43111.4155671296,43132,0,0,116318,51,43097.4132291667,NaN,NaN,51,43111.415625,74,43111.415625,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,4,4,2.1,2016,284304,NaN,NaN,338826,3199659,1391871,0,4591530,224177,4815707,-1750652,NaN,NaN,6566359,6566359,4944744,826747,794868,0,18383125,1796427,16586698,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9478,127044,er-31066,89166,2016,2013,3,,43038.6408449074,43084.6366898148,43091,0,0,114840,70,43073.4652083333,NaN,NaN,70,43084.636712963,56,43084.636712963,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,6,6,2.1,2016,183200,NaN,NaN,0,1530809,437800,0,1968609,616681,2585290,-81685,NaN,NaN,2666975,2666975,1868064,520097,278814,0,14776626,177826,14598800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9479,127047,er-31077,89169,2016,2013,3,,43038.6408449074,43124.5165393519,43132,0,0,117470,73,43102.4687962963,NaN,NaN,73,43124.5165972222,70,43124.5165972222,NaN,1,1,1,1,1,NaN,NaN,NaN,82,NaN,NaN,16,16,2.1,2016,145823,NaN,NaN,159688,3280464,0,114640,3280464,293844,3574308,-617448,NaN,NaN,4191756,4191756,3587500,373467,230789,0,20963352,7449629,13513723,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9480,127053,er-31089,89175,2016,2013,3,,43038.6408449074,43116.4383564815,43132,0,0,117473,73,43102.5300810185,NaN,NaN,73,43116.4384490741,74,43116.4384490741,NaN,0,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,3,3,2.1,2016,206681,NaN,NaN,387924,5804019,1100657,1178212,6904676,2349115,9253791,406364,NaN,NaN,8847427,8847427,7360616,730491,756320,0,78139178,797967,77341211,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9481,128039,er-30170,90161,2016,2013,3,,43083.7366319444,43143.525787037,43160,0,0,118429,85,43138.6256365741,NaN,NaN,85,43143.5258333333,74,43143.5258333333,NaN,1,1,0,0,0,NaN,NaN,NaN,83,NaN,NaN,4,4,2.1,2016,475926,NaN,NaN,129800,12025775,7122370,0,19148145,1623963,20772108,1642393,NaN,NaN,19129715,19129715,15904606,2083643,1141466,0,114603778,6026962,108576816,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9482,128045,er-30175,90167,2016,2012,4,,43083.7366319444,43143.531412037,43160,0,0,118433,11,43138.528287037,NaN,NaN,11,43143.5314930556,74,43143.5314930556,NaN,1,0,1,0,0,NaN,NaN,NaN,83,NaN,NaN,3,3,2.1,2016,941911,NaN,NaN,151283979,193537590,310318,0,193847908,39952106,233800014,43437660,NaN,NaN,190362354,190362354,144166090,41858764,4337500,0,1222870950,80107214,1142763736,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9483,127372,er-31783,89494,2016,2013,3,,43038.6408449074,43117.4532638889,43132,0,0,115029,58,43081.6664351852,NaN,NaN,58,43117.453599537,51,43117.453599537,NaN,1,1,1,1,1,NaN,NaN,NaN,82,NaN,NaN,16,16,2.1,2016,94565,NaN,NaN,835457,2405882,31951,0,2437833,-106565,2331268,-127455,NaN,NaN,2458723,2458723,2089534,217191,151998,0,1529417,285944,1243473,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9484,127373,er-31784,89495,2016,2013,3,,43038.6408449074,43110.6240856481,43132,0,0,116455,73,43097.6234143519,NaN,NaN,73,43110.6254282407,56,43110.6254282407,NaN,1,0,0,0,0,NaN,NaN,NaN,82,NaN,NaN,2,2,2.1,2016,113746,NaN,NaN,1682602,3236485,2685210,0,5921695,749130,6670825,1194886,NaN,NaN,5475939,5475939,4843441,390157,242341,0,16919628,334969,16584659,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9485,126219,er-31889,88341,2016,2013,3,,43020.5887731481,43052.4187615741,43070,0,0,115366,10,43039.6225231482,NaN,NaN,10,43052.4188657407,74,43052.4188657407,NaN,1,1,0,0,0,NaN,NaN,NaN,81,NaN,NaN,4,4,2.1,2016,160048,NaN,NaN,0,6310401,1406741,483703,7717142,786421,8503563,2114706,NaN,NaN,6388857,6388857,4846151,1370346,172360,0,24354854,363743,23991111,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9486,126222,er-31893,88344,2016,2013,3,,43020.5887731481,43054.4720486111,43070,0,0,116468,10,43042.4421990741,NaN,NaN,10,43054.4721412037,74,43054.4721412037,NaN,1,1,0,0,0,NaN,NaN,NaN,81,NaN,NaN,4,4,2.1,2016,144000,NaN,NaN,188000,1813490,1410117,0,3223607,185915,3409522,-239073,NaN,NaN,3648595,3648595,3092687,347296,208612,0,10824376,295877,10528499,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9487,127770,er-31998,89892,2016,2013,3,0,43055.4051967593,43055.4071296296,43070,0,0,111979,NaN,42951.385787037,NaN,NaN,74,43055.4071643519,70,43055.4071643519,NaN,1,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2016,0,NaN,NaN,262364,4451322,40834,0,4492156,1784,4493940,201166,NaN,NaN,4292774,4292774,757544,1301169,2234061,0,1796289,436731,1359558,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9488,127773,er-30590,89895,2015,2012,3,0,43059.3949884259,43059.3952083333,43070,0,0,121913,NaN,42872.4043287037,NaN,NaN,70,43059.3952662037,56,43059.3952662037,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2.1,2015,NaN,NaN,NaN,0,1782021,2787012,0,4569033,-30098,4538935,-214162,NaN,NaN,4753097,4753097,3716621,359396,677080,0,7143231,1083690,6059541,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9489,126506,er-32724,88628,2015,2012,3,1,43025.9543981481,43061.5792592593,43070,0,0,NaN,NaN,43046.4573148148,NaN,NaN,85,43061.5792708333,51,43061.5792708333,NaN,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,16,16,2.1,2015,157604,NaN,NaN,6253245,10333545,23970,0,10357515,-7891,10349624,-799063,NaN,NaN,11148687,11148687,8316728,2085525,746434,0,10960349,684836,10275513,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9490,126511,er-31560,88633,2016,2013,3,0,43026.5227199074,43026.5269328704,43040,0,0,124784,NaN,43026.5231134259,NaN,NaN,74,43026.5269791667,70,43026.5269791667,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,29,29,2.1,2016,203885,NaN,NaN,1764588,9493541,0,0,9493541,1107032,10600573,411394,NaN,NaN,10189179,10189179,8261738,1325947,601494,0,7356287,1751928,5604359,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9491,127054,er-31092,89176,2016,2013,3,,43038.6408449074,43116.4438310185,43132,0,0,117474,73,43102.5231365741,NaN,NaN,73,43116.443900463,74,43116.443900463,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,4,4,2.1,2016,178442,NaN,NaN,0,6461067,3217640,0,9678707,-226590,9452117,-3200377,NaN,NaN,12652494,12652494,8286285,3088522,1277687,0,85581977,12176709,73405268,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9492,127055,er-31098,89177,2016,2013,3,,43038.6408449074,43119.6166666667,43132,0,0,116962,85,43105.4479861111,NaN,NaN,85,43119.6179166667,70,43119.6179166667,NaN,1,1,1,0,1,NaN,NaN,NaN,82,NaN,NaN,16,16,2.1,2016,245245,NaN,NaN,8317944,10788136,0,0,10788136,545203,11333339,-1963209,NaN,NaN,13296548,13296548,10220490,2549532,526526,0,7667768,4629103,3038665,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9493,126720,er-30333,88842,2016,2013,3,,43038.6408449074,43102.3942708333,43132,0,0,116187,73,43091.6090972222,NaN,NaN,73,43102.3943634259,74,43102.3943634259,NaN,1,1,0,0,0,NaN,NaN,NaN,82,NaN,NaN,3,3,2.1,2016,237587,NaN,NaN,124440,3279702,994100,0,4273802,177835,4451637,-882806,NaN,NaN,5334443,5334443,3637930,846154,850359,0,35622812,1504943,34117869,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9494,126722,er-30337,88844,2016,2013,3,,43038.6408449074,43087.4227777778,43091,0,0,115756,51,43081.364375,NaN,NaN,51,43087.4228935185,56,43087.4228935185,NaN,1,1,1,1,0,NaN,NaN,NaN,82,NaN,NaN,22,22,2.1,2016,299140,NaN,NaN,0,76560690,0,0,76560690,-2854468,73706222,8668278,NaN,NaN,65037944,65037944,63024006,1162780,851158,0,256376270,22383347,233992923,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9495,126518,er-30394,88640,2016,2013,3,0,43027.480150463,43028.4694560185,43040,0,0,117975,NaN,42781.4251736111,NaN,NaN,74,43027.4823726852,56,43027.4823726852,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,22,22,2.1,2016,195838,NaN,NaN,0,11644312,253966,0,11898278,6999883,18898161,-282864,NaN,NaN,19181025,19181025,17878147,865842,437036,0,222074947,1081029,220993918,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9496,126521,er-30176,88643,2016,2013,3,0,43027.541875,43027.5421875,43040,0,0,120391,NaN,42865.717349537,NaN,NaN,70,43027.5422916667,56,43027.5422916667,NaN,1,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2.1,2016,93599,NaN,NaN,0,2656020,545043,0,3201063,109092,3310155,-212541,NaN,NaN,3522696,3522696,2890667,316326,315703,0,3401541,1531878,1869663,NaN,NaN,NaN,NaN,NaN,NaN,NaN
